"Time","Length","Sequence Number","Acknowledgment Number","Info"
"10.933548969","29026","16687115","1","19  >  57254 [PSH, ACK] Seq=16687115 Ack=1 Win=65280 Len=28960 TSval=2972602728 TSecr=1160807600"
"10.974965476","36266","16716075","1","19  >  57254 [PSH, ACK] Seq=16716075 Ack=1 Win=65280 Len=36200 TSval=2972602770 TSecr=1160807641"
"10.974982850","65226","16752275","1","19  >  57254 [PSH, ACK] Seq=16752275 Ack=1 Win=65280 Len=65160 TSval=2972602770 TSecr=1160807641"
"10.974987138","52434","16817435","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=16817435 Ack=1 Win=65280 Len=52368 TSval=2972602770 TSecr=1160807641"
"10.975587435","12858","16869803","1","19  >  57254 [PSH, ACK] Seq=16869803 Ack=1 Win=65280 Len=12792 TSval=2972602770 TSecr=1160807642"
"10.975605770","62330","16882595","1","19  >  57254 [PSH, ACK] Seq=16882595 Ack=1 Win=65280 Len=62264 TSval=2972602770 TSecr=1160807642"
"10.976053313","2962","16944859","1","19  >  57254 [PSH, ACK] Seq=16944859 Ack=1 Win=65280 Len=2896 TSval=2972602771 TSecr=1160807642"
"10.976072069","31346","16947755","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=16947755 Ack=1 Win=65280 Len=31280 TSval=2972602771 TSecr=1160807642"
"11.025898628","33946","16979035","1","19  >  57254 [PSH, ACK] Seq=16979035 Ack=1 Win=65280 Len=33880 TSval=2972602821 TSecr=1160807692"
"11.025936641","65226","17012915","1","19  >  57254 [PSH, ACK] Seq=17012915 Ack=1 Win=65280 Len=65160 TSval=2972602821 TSecr=1160807692"
"11.025939246","65226","17078075","1","19  >  57254 [PSH, ACK] Seq=17078075 Ack=1 Win=65280 Len=65160 TSval=2972602821 TSecr=1160807692"
"11.025944657","7306","17143235","1","19  >  57254 [PSH, ACK] Seq=17143235 Ack=1 Win=65280 Len=7240 TSval=2972602821 TSecr=1160807692"
"11.026443823","57986","17150475","1","19  >  57254 [PSH, ACK] Seq=17150475 Ack=1 Win=65280 Len=57920 TSval=2972602821 TSecr=1160807693"
"11.026462549","39810","17208395","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=17208395 Ack=1 Win=65280 Len=39744 TSval=2972602821 TSecr=1160807693"
"11.026904525","25482","17248139","1","19  >  57254 [PSH, ACK] Seq=17248139 Ack=1 Win=65280 Len=25416 TSval=2972602822 TSecr=1160807693"
"11.026922630","20338","17273555","1","19  >  57254 [PSH, ACK] Seq=17273555 Ack=1 Win=65280 Len=20272 TSval=2972602822 TSecr=1160807693"
"11.027327282","21954","17293827","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=17293827 Ack=1 Win=65280 Len=21888 TSval=2972602822 TSecr=1160807693"
"11.071661266","23066","17315715","1","19  >  57254 [PSH, ACK] Seq=17315715 Ack=1 Win=65280 Len=23000 TSval=2972602866 TSecr=1160807738"
"11.071678259","65226","17338715","1","19  >  57254 [PSH, ACK] Seq=17338715 Ack=1 Win=65280 Len=65160 TSval=2972602866 TSecr=1160807738"
"11.071682827","59434","17403875","1","19  >  57254 [PSH, ACK] Seq=17403875 Ack=1 Win=65280 Len=59368 TSval=2972602866 TSecr=1160807738"
"11.073030663","5858","17463243","1","19  >  57254 [PSH, ACK] Seq=17463243 Ack=1 Win=65280 Len=5792 TSval=2972602868 TSecr=1160807739"
"11.073037557","65226","17469035","1","19  >  57254 [PSH, ACK] Seq=17469035 Ack=1 Win=65280 Len=65160 TSval=2972602868 TSecr=1160807739"
"11.073600361","34242","17534195","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=17534195 Ack=1 Win=65280 Len=34176 TSval=2972602868 TSecr=1160807740"
"11.116666925","31050","17568371","1","19  >  57254 [PSH, ACK] Seq=17568371 Ack=1 Win=65280 Len=30984 TSval=2972602911 TSecr=1160807783"
"11.116691723","65226","17599355","1","19  >  57254 [PSH, ACK] Seq=17599355 Ack=1 Win=65280 Len=65160 TSval=2972602911 TSecr=1160807783"
"11.116702052","56538","17664515","1","19  >  57254 [PSH, ACK] Seq=17664515 Ack=1 Win=65280 Len=56472 TSval=2972602911 TSecr=1160807783"
"11.117566461","8754","17720987","1","19  >  57254 [PSH, ACK] Seq=17720987 Ack=1 Win=65280 Len=8688 TSval=2972602912 TSecr=1160807784"
"11.117581650","65226","17729675","1","19  >  57254 [PSH, ACK] Seq=17729675 Ack=1 Win=65280 Len=65160 TSval=2972602912 TSecr=1160807784"
"11.118029251","36290","17794835","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=17794835 Ack=1 Win=65280 Len=36224 TSval=2972602913 TSecr=1160807784"
"11.118542289","17858","17831059","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=17831059 Ack=1 Win=65280 Len=17792 TSval=2972602913 TSecr=1160807785"
"11.169938469","11210","17848851","1","19  >  57254 [PSH, ACK] Seq=17848851 Ack=1 Win=65280 Len=11144 TSval=2972602965 TSecr=1160807836"
"11.169968216","65226","17859995","1","19  >  57254 [PSH, ACK] Seq=17859995 Ack=1 Win=65280 Len=65160 TSval=2972602965 TSecr=1160807836"
"11.169972474","65226","17925155","1","19  >  57254 [PSH, ACK] Seq=17925155 Ack=1 Win=65280 Len=65160 TSval=2972602965 TSecr=1160807836"
"11.169982193","30474","17990315","1","19  >  57254 [PSH, ACK] Seq=17990315 Ack=1 Win=65280 Len=30408 TSval=2972602965 TSecr=1160807836"
"11.170897165","34818","18020723","1","19  >  57254 [PSH, ACK] Seq=18020723 Ack=1 Win=65280 Len=34752 TSval=2972602966 TSecr=1160807837"
"11.170934356","52738","18055475","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=18055475 Ack=1 Win=65280 Len=52672 TSval=2972602966 TSecr=1160807837"
"11.171616475","12554","18108147","1","19  >  57254 [PSH, ACK] Seq=18108147 Ack=1 Win=65280 Len=12488 TSval=2972602966 TSecr=1160807838"
"11.171660680","29026","18120635","1","19  >  57254 [PSH, ACK] Seq=18120635 Ack=1 Win=65280 Len=28960 TSval=2972602966 TSecr=1160807838"
"11.172200976","17858","18149595","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=18149595 Ack=1 Win=65280 Len=17792 TSval=2972602967 TSecr=1160807838"
"11.212805828","18474","18167387","1","19  >  57254 [PSH, ACK] Seq=18167387 Ack=1 Win=65280 Len=18408 TSval=2972603008 TSecr=1160807879"
"11.212827269","65226","18185795","1","19  >  57254 [PSH, ACK] Seq=18185795 Ack=1 Win=65280 Len=65160 TSval=2972603008 TSecr=1160807879"
"11.212832590","59434","18250955","1","19  >  57254 [PSH, ACK] Seq=18250955 Ack=1 Win=65280 Len=59368 TSval=2972603008 TSecr=1160807879"
"11.213349402","5858","18310323","1","19  >  57254 [PSH, ACK] Seq=18310323 Ack=1 Win=65280 Len=5792 TSval=2972603008 TSecr=1160807879"
"11.213367366","63266","18316115","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=18316115 Ack=1 Win=65280 Len=63200 TSval=2972603008 TSecr=1160807879"
"11.213853904","2026","18379315","1","19  >  57254 [PSH, ACK] Seq=18379315 Ack=1 Win=65280 Len=1960 TSval=2972603009 TSecr=1160807880"
"11.213871889","29026","18381275","1","19  >  57254 [PSH, ACK] Seq=18381275 Ack=1 Win=65280 Len=28960 TSval=2972603009 TSecr=1160807880"
"11.271672326","36266","18410235","1","19  >  57254 [PSH, ACK] Seq=18410235 Ack=1 Win=65280 Len=36200 TSval=2972603066 TSecr=1160807938"
"11.271697355","65226","18446435","1","19  >  57254 [PSH, ACK] Seq=18446435 Ack=1 Win=65280 Len=65160 TSval=2972603066 TSecr=1160807938"
"11.271703496","52434","18511595","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=18511595 Ack=1 Win=65280 Len=52368 TSval=2972603066 TSecr=1160807938"
"11.272165942","12858","18563963","1","19  >  57254 [PSH, ACK] Seq=18563963 Ack=1 Win=65280 Len=12792 TSval=2972603067 TSecr=1160807938"
"11.272192093","62330","18576755","1","19  >  57254 [PSH, ACK] Seq=18576755 Ack=1 Win=65280 Len=62264 TSval=2972603067 TSecr=1160807938"
"11.272716480","2962","18639019","1","19  >  57254 [PSH, ACK] Seq=18639019 Ack=1 Win=65280 Len=2896 TSval=2972603068 TSecr=1160807939"
"11.272734235","31346","18641915","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=18641915 Ack=1 Win=65280 Len=31280 TSval=2972603068 TSecr=1160807939"
"11.330660941","33946","18673195","1","19  >  57254 [PSH, ACK] Seq=18673195 Ack=1 Win=65280 Len=33880 TSval=2972603125 TSecr=1160807997"
"11.330683654","65226","18707075","1","19  >  57254 [PSH, ACK] Seq=18707075 Ack=1 Win=65280 Len=65160 TSval=2972603125 TSecr=1160807997"
"11.330688474","53642","18772235","1","19  >  57254 [PSH, ACK] Seq=18772235 Ack=1 Win=65280 Len=53576 TSval=2972603125 TSecr=1160807997"
"11.331146764","11650","18825811","1","19  >  57254 [PSH, ACK] Seq=18825811 Ack=1 Win=65280 Len=11584 TSval=2972603126 TSecr=1160807997"
"11.331165821","61570","18837395","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=18837395 Ack=1 Win=65280 Len=61504 TSval=2972603126 TSecr=1160807997"
"11.331482777","3722","18898899","1","19  >  57254 [PSH, ACK] Seq=18898899 Ack=1 Win=65280 Len=3656 TSval=2972603126 TSecr=1160807998"
"11.331500802","30474","18902555","1","19  >  57254 [PSH, ACK] Seq=18902555 Ack=1 Win=65280 Len=30408 TSval=2972603126 TSecr=1160807998"
"11.379731998","34818","18932963","1","19  >  57254 [PSH, ACK] Seq=18932963 Ack=1 Win=65280 Len=34752 TSval=2972603175 TSecr=1160808046"
"11.379750454","65226","18967715","1","19  >  57254 [PSH, ACK] Seq=18967715 Ack=1 Win=65280 Len=65160 TSval=2972603175 TSecr=1160808046"
"11.379753229","65226","19032875","1","19  >  57254 [PSH, ACK] Seq=19032875 Ack=1 Win=65280 Len=65160 TSval=2972603175 TSecr=1160808046"
"11.379759061","7154","19098035","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=19098035 Ack=1 Win=65280 Len=7088 TSval=2972603175 TSecr=1160808046"
"11.380762755","58138","19105123","1","19  >  57254 [PSH, ACK] Seq=19105123 Ack=1 Win=65280 Len=58072 TSval=2972603176 TSecr=1160808046"
"11.380781411","39162","19163195","1","19  >  57254 [PSH, ACK] Seq=19163195 Ack=1 Win=65280 Len=39096 TSval=2972603176 TSecr=1160808046[Packet size limited during capture]"
"11.381401574","26130","19202291","1","19  >  57254 [PSH, ACK] Seq=19202291 Ack=1 Win=65280 Len=26064 TSval=2972603176 TSecr=1160808048"
"11.381420350","20466","19228355","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=19228355 Ack=1 Win=65280 Len=20400 TSval=2972603176 TSecr=1160808048"
"11.381944197","21954","19248755","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=19248755 Ack=1 Win=65280 Len=21888 TSval=2972603177 TSecr=1160808048"
"11.416577043","22938","19270643","1","19  >  57254 [PSH, ACK] Seq=19270643 Ack=1 Win=65280 Len=22872 TSval=2972603211 TSecr=1160808083"
"11.416594818","65226","19293515","1","19  >  57254 [PSH, ACK] Seq=19293515 Ack=1 Win=65280 Len=65160 TSval=2972603211 TSecr=1160808083"
"11.416599847","59434","19358675","1","19  >  57254 [PSH, ACK] Seq=19358675 Ack=1 Win=65280 Len=59368 TSval=2972603211 TSecr=1160808083"
"11.417053378","5858","19418043","1","19  >  57254 [PSH, ACK] Seq=19418043 Ack=1 Win=65280 Len=5792 TSval=2972603212 TSecr=1160808083"
"11.417070040","65226","19423835","1","19  >  57254 [PSH, ACK] Seq=19423835 Ack=1 Win=65280 Len=65160 TSval=2972603212 TSecr=1160808083"
"11.417506682","34242","19488995","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=19488995 Ack=1 Win=65280 Len=34176 TSval=2972603212 TSecr=1160808084"
"11.479682268","31050","19523171","1","19  >  57254 [PSH, ACK] Seq=19523171 Ack=1 Win=65280 Len=30984 TSval=2972603274 TSecr=1160808145"
"11.479706836","65226","19554155","1","19  >  57254 [PSH, ACK] Seq=19554155 Ack=1 Win=65280 Len=65160 TSval=2972603274 TSecr=1160808145"
"11.479713919","56538","19619315","1","19  >  57254 [PSH, ACK] Seq=19619315 Ack=1 Win=65280 Len=56472 TSval=2972603274 TSecr=1160808145"
"11.480139697","8754","19675787","1","19  >  57254 [PSH, ACK] Seq=19675787 Ack=1 Win=65280 Len=8688 TSval=2972603275 TSecr=1160808146"
"11.480165106","65226","19684475","1","19  >  57254 [PSH, ACK] Seq=19684475 Ack=1 Win=65280 Len=65160 TSval=2972603275 TSecr=1160808146"
"11.480169384","1994","19749635","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=19749635 Ack=1 Win=65280 Len=1928 TSval=2972603275 TSecr=1160808146"
"11.480488621","34242","19751563","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=19751563 Ack=1 Win=65280 Len=34176 TSval=2972603275 TSecr=1160808147"
"11.534784957","29122","19785739","1","19  >  57254 [PSH, ACK] Seq=19785739 Ack=1 Win=65280 Len=29056 TSval=2972603330 TSecr=1160808201"
"11.534808413","65226","19814795","1","19  >  57254 [PSH, ACK] Seq=19814795 Ack=1 Win=65280 Len=65160 TSval=2972603330 TSecr=1160808201[Packet size limited during capture]"
"11.534810897","65226","19879955","1","19  >  57254 [PSH, ACK] Seq=19879955 Ack=1 Win=65280 Len=65160 TSval=2972603330 TSecr=1160808201"
"11.534817039","11650","19945115","1","19  >  57254 [PSH, ACK] Seq=19945115 Ack=1 Win=65280 Len=11584 TSval=2972603330 TSecr=1160808201"
"11.535173725","53642","19956699","1","19  >  57254 [PSH, ACK] Seq=19956699 Ack=1 Win=65280 Len=53576 TSval=2972603330 TSecr=1160808201"
"11.535197050","65226","20010275","1","19  >  57254 [PSH, ACK] Seq=20010275 Ack=1 Win=65280 Len=65160 TSval=2972603330 TSecr=1160808201"
"11.535202160","6258","20075435","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=20075435 Ack=1 Win=65280 Len=6192 TSval=2972603330 TSecr=1160808201"
"11.535596905","58818","20081627","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=20081627 Ack=1 Win=65280 Len=58752 TSval=2972603330 TSecr=1160808202"
"11.536041744","282","20140379","1","19  >  57254 [ACK] Seq=20140379 Ack=1 Win=65280 Len=216 TSval=2972603331 TSecr=1160808202"
"11.536060270","27578","20140595","1","19  >  57254 [PSH, ACK] Seq=20140595 Ack=1 Win=65280 Len=27512 TSval=2972603331 TSecr=1160808202"
"11.633022565","37714","20168107","1","19  >  57254 [PSH, ACK] Seq=20168107 Ack=1 Win=65280 Len=37648 TSval=2972603428 TSecr=1160808299"
"11.633043455","65226","20205755","1","19  >  57254 [PSH, ACK] Seq=20205755 Ack=1 Win=65280 Len=65160 TSval=2972603428 TSecr=1160808299"
"11.633047694","57130","20270915","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=20270915 Ack=1 Win=65280 Len=57064 TSval=2972603428 TSecr=1160808299"
"11.633510625","8162","20327979","1","19  >  57254 [PSH, ACK] Seq=20327979 Ack=1 Win=65280 Len=8096 TSval=2972603428 TSecr=1160808300"
"11.633521466","65226","20336075","1","19  >  57254 [PSH, ACK] Seq=20336075 Ack=1 Win=65280 Len=65160 TSval=2972603428 TSecr=1160808300"
"11.633525875","2962","20401235","1","19  >  57254 [PSH, ACK] Seq=20401235 Ack=1 Win=65280 Len=2896 TSval=2972603428 TSecr=1160808300"
"11.645862714","1514","20402683","1","[TCP Retransmission] 19  >  57254 [ACK] Seq=20402683 Ack=1 Win=65280 Len=1448 TSval=2972603441 TSecr=1160808300"
"11.654787866","38338","20404131","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=20404131 Ack=1 Win=65280 Len=38272 TSval=2972603450 TSecr=1160808321"
"11.673824465","690","20441779","1","[TCP Window Full] [TCP Retransmission] 19  >  57254 [ACK] Seq=20441779 Ack=1 Win=65280 Len=624 TSval=2972603469 TSecr=1160808321"
"11.681744219","17858","20442403","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=20442403 Ack=1 Win=65280 Len=17792 TSval=2972603476 TSecr=1160808348"
"11.760789812","6266","20460195","1","19  >  57254 [PSH, ACK] Seq=20460195 Ack=1 Win=65280 Len=6200 TSval=2972603556 TSecr=1160808427"
"11.760812265","65226","20466395","1","19  >  57254 [PSH, ACK] Seq=20466395 Ack=1 Win=65280 Len=65160 TSval=2972603556 TSecr=1160808427[Packet size limited during capture]"
"11.760815301","65226","20531555","1","19  >  57254 [PSH, ACK] Seq=20531555 Ack=1 Win=65280 Len=65160 TSval=2972603556 TSecr=1160808427"
"11.760821994","4410","20596715","1","19  >  57254 [PSH, ACK] Seq=20596715 Ack=1 Win=65280 Len=4344 TSval=2972603556 TSecr=1160808427"
"11.761233194","60882","20601059","1","19  >  57254 [PSH, ACK] Seq=20601059 Ack=1 Win=65280 Len=60816 TSval=2972603556 TSecr=1160808428"
"11.761251659","6194","20661875","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=20661875 Ack=1 Win=65280 Len=6128 TSval=2972603556 TSecr=1160808428"
"11.781718253","32194","20668003","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=20668003 Ack=1 Win=65280 Len=32128 TSval=2972603576 TSecr=1160808448"
"11.901100765","26970","20700131","1","19  >  57254 [PSH, ACK] Seq=20700131 Ack=1 Win=65280 Len=26904 TSval=2972603696 TSecr=1160808567"
"11.901122968","65226","20727035","1","19  >  57254 [PSH, ACK] Seq=20727035 Ack=1 Win=65280 Len=65160 TSval=2972603696 TSecr=1160808567"
"11.901132997","59434","20792195","1","19  >  57254 [PSH, ACK] Seq=20792195 Ack=1 Win=65280 Len=59368 TSval=2972603696 TSecr=1160808567"
"11.901558792","5858","20851563","1","19  >  57254 [PSH, ACK] Seq=20851563 Ack=1 Win=65280 Len=5792 TSval=2972603696 TSecr=1160808568"
"11.901586125","65226","20857355","1","19  >  57254 [PSH, ACK] Seq=20857355 Ack=1 Win=65280 Len=65160 TSval=2972603696 TSecr=1160808568"
"11.901592217","2202","20922515","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=20922515 Ack=1 Win=65280 Len=2136 TSval=2972603696 TSecr=1160808568"
"11.901879875","34242","20924651","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=20924651 Ack=1 Win=65280 Len=34176 TSval=2972603697 TSecr=1160808568"
"12.113766982","66","20958826","1","[TCP Keep-Alive] 19  >  57254 [ACK] Seq=20958826 Ack=1 Win=65280 Len=0 TSval=2972603909 TSecr=1160808569"
"12.144940355","28914","20958827","1","19  >  57254 [PSH, ACK] Seq=20958827 Ack=1 Win=65280 Len=28848 TSval=2972603940 TSecr=1160808811"
"12.144969081","65226","20987675","1","19  >  57254 [PSH, ACK] Seq=20987675 Ack=1 Win=65280 Len=65160 TSval=2972603940 TSecr=1160808811"
"12.144981274","56538","21052835","1","19  >  57254 [PSH, ACK] Seq=21052835 Ack=1 Win=65280 Len=56472 TSval=2972603940 TSecr=1160808811"
"12.154225199","8754","21109307","1","19  >  57254 [PSH, ACK] Seq=21109307 Ack=1 Win=65280 Len=8688 TSval=2972603949 TSecr=1160808820"
"12.154257912","64466","21117995","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=21117995 Ack=1 Win=65280 Len=64400 TSval=2972603949 TSecr=1160808820"
"12.154659065","826","21182395","1","19  >  57254 [ACK] Seq=21182395 Ack=1 Win=65280 Len=760 TSval=2972603949 TSecr=1160808821"
"12.154667260","33370","21183155","1","19  >  57254 [PSH, ACK] Seq=21183155 Ack=1 Win=65280 Len=33304 TSval=2972603949 TSecr=1160808821"
"12.230717055","31922","21216459","1","19  >  57254 [PSH, ACK] Seq=21216459 Ack=1 Win=65280 Len=31856 TSval=2972604025 TSecr=1160808897"
"12.230760789","65226","21248315","1","19  >  57254 [PSH, ACK] Seq=21248315 Ack=1 Win=65280 Len=65160 TSval=2972604025 TSecr=1160808897"
"12.230774516","54730","21313475","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=21313475 Ack=1 Win=65280 Len=54664 TSval=2972604025 TSecr=1160808897"
"12.231408810","10562","21368139","1","19  >  57254 [PSH, ACK] Seq=21368139 Ack=1 Win=65280 Len=10496 TSval=2972604026 TSecr=1160808898"
"12.231440341","62330","21378635","1","19  >  57254 [PSH, ACK] Seq=21378635 Ack=1 Win=65280 Len=62264 TSval=2972604026 TSecr=1160808898"
"12.232060188","2962","21440899","1","19  >  57254 [PSH, ACK] Seq=21440899 Ack=1 Win=65280 Len=2896 TSval=2972604027 TSecr=1160808898"
"12.232085968","31346","21443795","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=21443795 Ack=1 Win=65280 Len=31280 TSval=2972604027 TSecr=1160808898"
"12.284682234","33946","21475075","1","19  >  57254 [PSH, ACK] Seq=21475075 Ack=1 Win=65280 Len=33880 TSval=2972604079 TSecr=1160808951"
"12.284710077","65226","21508955","1","19  >  57254 [PSH, ACK] Seq=21508955 Ack=1 Win=65280 Len=65160 TSval=2972604079 TSecr=1160808951"
"12.284719055","53642","21574115","1","19  >  57254 [PSH, ACK] Seq=21574115 Ack=1 Win=65280 Len=53576 TSval=2972604079 TSecr=1160808951"
"12.285700660","11650","21627691","1","19  >  57254 [PSH, ACK] Seq=21627691 Ack=1 Win=65280 Len=11584 TSval=2972604080 TSecr=1160808952"
"12.285722652","61570","21639275","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=21639275 Ack=1 Win=65280 Len=61504 TSval=2972604080 TSecr=1160808952"
"12.286193766","3722","21700779","1","19  >  57254 [PSH, ACK] Seq=21700779 Ack=1 Win=65280 Len=3656 TSval=2972604081 TSecr=1160808953"
"12.286212542","30474","21704435","1","19  >  57254 [PSH, ACK] Seq=21704435 Ack=1 Win=65280 Len=30408 TSval=2972604081 TSecr=1160808953"
"12.333288303","34818","21734843","1","19  >  57254 [PSH, ACK] Seq=21734843 Ack=1 Win=65280 Len=34752 TSval=2972604128 TSecr=1160809000"
"12.333327448","65226","21769595","1","19  >  57254 [PSH, ACK] Seq=21769595 Ack=1 Win=65280 Len=65160 TSval=2972604128 TSecr=1160809000"
"12.333334101","53882","21834755","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=21834755 Ack=1 Win=65280 Len=53816 TSval=2972604128 TSecr=1160809000"
"12.334467441","11410","21888571","1","19  >  57254 [PSH, ACK] Seq=21888571 Ack=1 Win=65280 Len=11344 TSval=2972604129 TSecr=1160809001"
"12.334492119","60882","21899915","1","19  >  57254 [PSH, ACK] Seq=21899915 Ack=1 Win=65280 Len=60816 TSval=2972604129 TSecr=1160809001"
"12.335097983","4410","21960731","1","19  >  57254 [PSH, ACK] Seq=21960731 Ack=1 Win=65280 Len=4344 TSval=2972604130 TSecr=1160809002"
"12.335117972","31946","21965075","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=21965075 Ack=1 Win=65280 Len=31880 TSval=2972604130 TSecr=1160809002"
"12.388657638","33346","21996955","1","19  >  57254 [PSH, ACK] Seq=21996955 Ack=1 Win=65280 Len=33280 TSval=2972604183 TSecr=1160809055"
"12.388685562","65226","22030235","1","19  >  57254 [PSH, ACK] Seq=22030235 Ack=1 Win=65280 Len=65160 TSval=2972604183 TSecr=1160809055"
"12.388689209","65226","22095395","1","19  >  57254 [PSH, ACK] Seq=22095395 Ack=1 Win=65280 Len=65160 TSval=2972604183 TSecr=1160809055"
"12.388694148","21786","22160555","1","19  >  57254 [PSH, ACK] Seq=22160555 Ack=1 Win=65280 Len=21720 TSval=2972604183 TSecr=1160809055"
"12.389672835","43506","22182275","1","19  >  57254 [PSH, ACK] Seq=22182275 Ack=1 Win=65280 Len=43440 TSval=2972604184 TSecr=1160809056"
"12.389705769","46098","22225715","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=22225715 Ack=1 Win=65280 Len=46032 TSval=2972604184 TSecr=1160809056"
"12.390171212","19194","22271747","1","19  >  57254 [PSH, ACK] Seq=22271747 Ack=1 Win=65280 Len=19128 TSval=2972604185 TSecr=1160809057"
"12.390193816","23234","22290875","1","19  >  57254 [PSH, ACK] Seq=22290875 Ack=1 Win=65280 Len=23168 TSval=2972604185 TSecr=1160809057"
"12.390653282","19906","22314043","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=22314043 Ack=1 Win=65280 Len=19840 TSval=2972604185 TSecr=1160809057"
"12.459055427","22218","22333883","1","19  >  57254 [PSH, ACK] Seq=22333883 Ack=1 Win=65280 Len=22152 TSval=2972604254 TSecr=1160809125"
"12.459089913","65226","22356035","1","19  >  57254 [PSH, ACK] Seq=22356035 Ack=1 Win=65280 Len=65160 TSval=2972604254 TSecr=1160809125"
"12.459093139","65226","22421195","1","19  >  57254 [PSH, ACK] Seq=22421195 Ack=1 Win=65280 Len=65160 TSval=2972604254 TSecr=1160809125"
"12.459107227","27578","22486355","1","19  >  57254 [PSH, ACK] Seq=22486355 Ack=1 Win=65280 Len=27512 TSval=2972604254 TSecr=1160809125"
"12.459896672","37714","22513867","1","19  >  57254 [PSH, ACK] Seq=22513867 Ack=1 Win=65280 Len=37648 TSval=2972604255 TSecr=1160809126"
"12.459941268","49842","22551515","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=22551515 Ack=1 Win=65280 Len=49776 TSval=2972604255 TSecr=1160809126"
"12.460794857","15450","22601291","1","19  >  57254 [PSH, ACK] Seq=22601291 Ack=1 Win=65280 Len=15384 TSval=2972604256 TSecr=1160809127"
"12.460835505","24682","22616675","1","19  >  57254 [PSH, ACK] Seq=22616675 Ack=1 Win=65280 Len=24616 TSval=2972604256 TSecr=1160809127"
"12.461848601","17858","22641291","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=22641291 Ack=1 Win=65280 Len=17792 TSval=2972604257 TSecr=1160809128"
"12.517058861","22818","22659083","1","19  >  57254 [PSH, ACK] Seq=22659083 Ack=1 Win=65280 Len=22752 TSval=2972604312 TSecr=1160809183"
"12.517086314","65226","22681835","1","19  >  57254 [PSH, ACK] Seq=22681835 Ack=1 Win=65280 Len=65160 TSval=2972604312 TSecr=1160809183"
"12.517089540","65226","22746995","1","19  >  57254 [PSH, ACK] Seq=22746995 Ack=1 Win=65280 Len=65160 TSval=2972604312 TSecr=1160809183"
"12.517096353","24682","22812155","1","19  >  57254 [PSH, ACK] Seq=22812155 Ack=1 Win=65280 Len=24616 TSval=2972604312 TSecr=1160809183"
"12.518055866","40610","22836771","1","19  >  57254 [PSH, ACK] Seq=22836771 Ack=1 Win=65280 Len=40544 TSval=2972604313 TSecr=1160809185"
"12.518077988","44898","22877315","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=22877315 Ack=1 Win=65280 Len=44832 TSval=2972604313 TSecr=1160809185"
"12.518595569","20394","22922147","1","19  >  57254 [PSH, ACK] Seq=22922147 Ack=1 Win=65280 Len=20328 TSval=2972604313 TSecr=1160809185"
"12.518617321","21786","22942475","1","19  >  57254 [PSH, ACK] Seq=22942475 Ack=1 Win=65280 Len=21720 TSval=2972604313 TSecr=1160809185"
"12.519096921","19906","22964195","1","[TCP Window Full] 19  >  57254 [PSH, ACK] Seq=22964195 Ack=1 Win=65280 Len=19840 TSval=2972604314 TSecr=1160809186"
"12.563018117","23666","22984035","1","19  >  57254 [PSH, ACK] Seq=22984035 Ack=1 Win=65280 Len=23600 TSval=2972604358 TSecr=1160809229"
